ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_HT,Total_HT_normalise
39,Cravate,19.4,79.23,09/09/2024,1537.062,0.7806680461129176
68,Pantalon,10.4,91.76,2025-01-22,954.3040000000001,0.48468743556066174
45,Chaussures,,84.45,2023-10-05,,
19,Chaussures,,30.42,invalid_date,,
78,Chaussures,,86.76,05/01/2024,,
66,Chaussures,,80.91,invalid_date,,
21,Cravate,8.2,11.27,2024-03-21,92.41399999999999,0.04693672526773752
51,Pantalon,7.7,90.37,invalid_date,695.849,0.3534191068542633
19,Cravate,19.6,98.39,2025-05-06,1928.4440000000002,0.9794495013982386
21,Chemise,,32.84,09/11/2023,,
8,Lunettes de soleil,,29.0,18/05/2025,,
32,Montre,17.4,16.0,invalid_date,278.4,0.14139831967600283
8,Robe,,34.82,2024-02-03,,
2,Pantalon,,25.71,invalid_date,,
73,Pantalon,,63.32,invalid_date,,
42,Montre,,82.44,02/05/2024,,
1,Chaussures,1.3,49.11,invalid_date,63.843,0.03242562113173509
2,Pantalon,,18.65,2023-10-31,,
10,Chaussures,,30.82,2025-01-22,,
74,Montre,,41.72,invalid_date,,
40,Cravate,,26.35,2024-04-11,,
6,Chaussures,3.3,41.68,07/04/2024,137.54399999999998,0.06985808362613553
58,Montre,18.5,47.78,23/02/2025,883.9300000000001,0.44894474393394107
42,Cravate,,63.42,2023-09-25,,
48,Pull,3.1,51.64,31/01/2025,160.084,0.08130606539875444
51,Pull,,69.17,06/06/2023,,
56,Robe,8.2,23.35,invalid_date,191.47,0.09724689751567624
7,Chemise,,19.6,2024-10-10,,
34,Pull,8.5,17.62,invalid_date,149.77,0.07606762334006806
71,Pull,1.9,36.7,2023-10-16,69.73,0.035415606433217235
53,Chaussures,18.7,13.01,2024-11-13,243.28699999999998,0.12356455818611961
40,Montre,,46.59,2024-12-02,,
4,Chemise,,73.97,invalid_date,,
36,Lunettes de soleil,15.3,23.77,invalid_date,363.681,0.18471222089830597
5,Robe,,15.26,invalid_date,,
58,Pull,14.9,27.91,invalid_date,415.85900000000004,0.21121323211976606
14,Cravate,4.9,30.67,2024-02-26,150.28300000000002,0.07632817412309173
33,Lunettes de soleil,9.9,76.07,invalid_date,753.093,0.3824931205451149
96,Chemise,,28.95,2024-08-30,,
30,Robe,16.5,31.15,05/08/2023,513.975,0.261045981880293
92,Chaussures,,51.26,2023-06-10,,
34,Lunettes de soleil,3.0,93.31,16/01/2024,279.93,0.142175400958705
6,Pull,,74.14,2025-04-16,,
63,Cravate,,61.61,2023-12-13,,
6,Cravate,,82.66,invalid_date,,
10,Montre,,36.22,invalid_date,,
29,Chaussures,,72.5,invalid_date,,
96,Robe,,26.36,12/12/2023,,
34,Lunettes de soleil,17.1,91.79,invalid_date,1569.6090000000002,0.7971985457914194
79,Pull,,54.72,21/10/2024,,
20,Chemise,,41.44,2025-02-07,,
78,Chaussures,,61.54,2024-04-07,,
56,Cravate,9.8,68.12,invalid_date,667.5760000000001,0.3390593558046957
25,Cravate,14.8,68.92,2024-11-05,1020.0160000000001,0.5180623148083251
35,Cravate,14.4,15.78,2025-05-18,227.232,0.11541028368037887
64,Lunettes de soleil,6.7,19.36,invalid_date,129.712,0.06588024009272155
52,Robe,,77.4,invalid_date,,
56,Chaussures,5.1,20.06,invalid_date,102.30599999999998,0.05196083510335181
9,Chemise,,57.87,13/09/2023,,
98,Lunettes de soleil,,61.78,invalid_date,,
53,Chemise,15.0,73.56,2025-02-07,1103.4,0.5604127368193302
13,Chemise,7.1,39.4,21/07/2023,279.73999999999995,0.14207890066869622
32,Cravate,11.4,94.18,24/04/2024,1073.652,0.5453038387815367
90,Lunettes de soleil,,78.07,2024-09-20,,
23,Cravate,,70.59,2025-02-27,,
62,Lunettes de soleil,18.1,55.51,invalid_date,1004.731,0.5102991204252515
40,Pantalon,1.0,27.09,2025-05-01,27.09,0.013758909770197258
29,Chaussures,2.9,41.44,28/07/2023,120.17599999999999,0.061036941326807884
95,Pantalon,,73.74,27/07/2024,,
59,Pantalon,,62.16,invalid_date,,
89,Robe,,26.04,invalid_date,,
50,Chaussures,,61.73,2024-09-16,,
42,Montre,4.9,40.91,invalid_date,200.459,0.10181237702561728
72,Pull,,46.51,invalid_date,,
69,Chemise,,10.89,invalid_date,,
82,Lunettes de soleil,,96.84,2025-01-21,,
67,Pantalon,15.6,60.07,invalid_date,937.092,0.4759455250783938
96,Pantalon,,98.58,2024-10-11,,
20,Montre,16.0,14.25,2024-08-08,228.0,0.11580034801051957
27,Chemise,,44.87,invalid_date,,
34,Cravate,,48.88,invalid_date,,
54,Chemise,1.6,48.5,2024-10-31,77.60000000000001,0.03941275002463298
52,Pull,4.1,44.0,2025-04-03,180.39999999999998,0.09162448588200757
42,Pull,,88.5,22/11/2023,,
55,Chaussures,4.5,21.24,21/12/2024,95.58,0.04854472483704149
31,Cravate,,49.56,06/05/2025,,
42,Pull,,39.36,2024-03-06,,
69,Cravate,,84.74,14/02/2025,,
43,Pull,5.1,73.14,2025-01-27,373.01399999999995,0.1894524167227892
95,Cravate,8.5,95.19,invalid_date,809.115,0.41094648500233133
88,Pull,,19.13,invalid_date,,
42,Montre,8.0,50.38,10/01/2024,403.04,0.20470250992175354
27,Chemise,,55.95,2024-09-02,,
25,Pantalon,,17.48,invalid_date,,
26,Cravate,16.7,48.44,invalid_date,808.948,0.4108616663263762
61,Chaussures,16.4,41.74,19/02/2025,684.536,0.34767327642863605
42,Cravate,18.6,53.44,2024-06-26,993.984,0.5048407592845977
64,Pantalon,,76.81,invalid_date,,
82,Pull,15.3,95.09,invalid_date,1454.8770000000002,0.7389265917214942
69,Pantalon,,57.59,invalid_date,,
68,Robe,,93.29,10/05/2024,,
14,Pantalon,4.5,67.44,invalid_date,303.48,0.15413635795716
65,Pull,15.3,79.78,invalid_date,1220.634,0.6199554473397918
63,Pantalon,,61.88,invalid_date,,
80,Chaussures,,52.12,17/06/2024,,
41,Chaussures,,93.22,2024-03-25,,
48,Pantalon,,77.01,invalid_date,,
96,Pantalon,3.3,80.85,2023-11-25,266.80499999999995,0.13550926250415204
13,Pantalon,,15.49,24/05/2024,,
93,Lunettes de soleil,11.8,41.79,invalid_date,493.122,0.25045482110369927
75,Montre,,41.2,2024-11-07,,
49,Robe,5.7,69.4,12/06/2023,395.58000000000004,0.20091360379825146
49,Lunettes de soleil,1.1,36.55,15/03/2025,40.205,0.020419969262118153
33,Robe,,16.89,invalid_date,,
90,Montre,,67.11,17/03/2025,,
5,Cravate,13.7,22.18,2023-11-12,303.866,0.15433240591475675
34,Chaussures,10.2,48.0,17/12/2023,489.59999999999997,0.24866601046469464
82,Robe,,20.45,invalid_date,,
41,Cravate,,61.76,06/06/2023,,
64,Lunettes de soleil,5.9,61.27,invalid_date,361.49300000000005,0.18360094387441558
99,Chemise,4.9,63.16,invalid_date,309.484,0.157185767121437
33,Pantalon,5.4,64.45,14/01/2024,348.03000000000003,0.17676313648289968
45,Robe,16.0,93.14,invalid_date,1490.24,0.7568873272771784
60,Chaussures,,15.97,invalid_date,,
89,Montre,,18.97,2024-02-16,,
35,Pull,20.0,85.62,2023-12-03,1712.4,0.8697215611105864
80,Montre,,18.89,2024-05-18,,
96,Lunettes de soleil,,28.42,17/09/2024,,
11,Montre,17.0,26.7,17/08/2024,453.9,0.23053411386831066
89,Cravate,4.3,19.71,2023-08-09,84.753,0.043045731995331425
7,Montre,,50.38,2025-03-06,,
20,Chemise,,80.15,31/07/2024,,
54,Chaussures,,27.69,2024-10-05,,
44,Montre,,12.7,27/12/2023,,
79,Montre,2.7,68.89,2023-08-13,186.00300000000001,0.09447022864473979
91,Robe,15.1,99.89,invalid_date,1508.339,0.7660797417449081
17,Chaussures,7.9,68.32,2025-04-14,539.728,0.2741258343465864
44,Chaussures,,77.98,invalid_date,,
11,Montre,,74.82,invalid_date,,
49,Chemise,3.5,61.75,30/03/2024,216.125,0.10976907988497167
59,Robe,1.4,49.45,invalid_date,69.23,0.03516165830161522
7,Lunettes de soleil,11.9,45.37,2025-04-25,539.903,0.27421471619264715
96,Chaussures,,91.24,2024-08-08,,
38,Lunettes de soleil,9.6,65.1,invalid_date,624.9599999999999,0.31741484865199254
67,Pantalon,3.3,46.56,2023-11-10,153.648,0.07803724504877328
75,Pantalon,8.3,83.84,invalid_date,695.8720000000001,0.353430788468317
64,Cravate,,76.6,25/05/2024,,
29,Cravate,9.3,75.07,10/01/2024,698.151,0.3545882840521589
34,Pull,,23.51,2025-03-04,,
82,Robe,16.3,16.16,28/07/2024,263.408,0.133783938898048
19,Chemise,2.8,34.03,2023-08-29,95.28399999999999,0.04839438754313309
91,Pantalon,14.1,92.86,invalid_date,1309.326,0.665001782715884
60,Cravate,,67.35,30/10/2024,,
2,Robe,2.7,99.32,invalid_date,268.164,0.13619949352584634
90,Pull,3.0,71.8,invalid_date,215.39999999999998,0.10940085509414874
53,Chemise,2.0,60.54,23/01/2025,121.08,0.06149607954874434
12,Chemise,2.7,28.05,invalid_date,75.73500000000001,0.03846552349375746
93,Cravate,,54.26,17/08/2024,,
22,Chaussures,18.9,77.45,22/05/2024,1463.8049999999998,0.7434610895593797
50,Pull,,95.74,23/08/2023,,
35,Robe,10.0,69.62,invalid_date,696.2,0.35359737844264794
27,Pull,,97.75,invalid_date,,
78,Pull,,61.73,2024-02-12,,
52,Robe,16.2,78.98,invalid_date,1279.476,0.6498410792592436
3,Lunettes de soleil,8.7,41.26,2023-10-09,358.96199999999993,0.1823154584322461
40,Lunettes de soleil,1.1,54.7,invalid_date,60.17000000000001,0.03056011815698668
94,Lunettes de soleil,2.0,28.24,invalid_date,56.48,0.028685980945763793
2,Cravate,,83.2,2023-12-20,,
100,Pantalon,,89.57,11/08/2024,,
60,Pull,17.5,66.58,2024-06-05,1165.1499999999999,0.5917753310721792
57,Pull,5.2,73.56,16/01/2025,382.512,0.19427641543070115
99,Chaussures,,96.76,2024-12-09,,
19,Lunettes de soleil,,93.5,2024-10-28,,
47,Chemise,,90.35,11/12/2024,,
38,Pantalon,5.2,37.13,invalid_date,193.07600000000002,0.09806257891438191
55,Pantalon,,87.23,2024-02-13,,
71,Lunettes de soleil,,74.16,2024-03-14,,
16,Robe,,33.36,11/07/2023,,
65,Lunettes de soleil,17.3,38.81,invalid_date,671.413,0.34100815376660953
44,Pull,15.1,22.31,02/01/2024,336.881,0.1711006010444379
64,Pantalon,,23.93,invalid_date,,
5,Pull,2.2,12.46,2024-11-05,27.412000000000003,0.01392245236694896
39,Pull,14.4,44.5,invalid_date,640.8000000000001,0.3254599254611445
27,Chaussures,10.1,87.37,31/08/2023,882.437,0.4481864548129774
27,Lunettes de soleil,10.0,42.23,2023-11-02,422.29999999999995,0.21448459195106317
89,Chemise,,63.22,2024-06-16,,
33,Chaussures,9.3,62.8,2024-09-30,584.04,0.29663173356168354
17,Montre,14.8,15.37,2024-09-17,227.476,0.11553421036860065
84,Montre,9.1,97.18,13/08/2023,884.3380000000001,0.44915196560932835
37,Robe,,61.94,2023-06-06,,
48,Chaussures,,95.98,2024-11-07,,
75,Chaussures,4.6,77.22,2024-04-09,355.212,0.18041084744523103
35,Chaussures,,54.59,2024-03-12,,
55,Chemise,,51.81,2024-07-20,,
11,Lunettes de soleil,,89.84,17/11/2024,,
88,Chemise,,62.5,2023-09-17,,
53,Montre,,43.91,2024-11-11,,
57,Chaussures,,48.99,invalid_date,,
8,Chaussures,,19.79,invalid_date,,
70,Pantalon,4.0,84.0,16/09/2024,336.0,0.17065314443655516
1,Lunettes de soleil,,77.82,2024-11-30,,
6,Chemise,13.6,60.85,invalid_date,827.56,0.42031463157712967
80,Chemise,6.3,62.63,2023-08-12,394.569,0.20040012067615218
45,Cravate,5.7,10.59,2023-10-23,60.363,0.030658142135785053
27,Cravate,15.3,27.35,18/11/2024,418.45500000000004,0.21253173081904372
32,Lunettes de soleil,,21.9,06/01/2024,,
73,Cravate,,77.74,2023-09-23,,
9,Chemise,,67.68,02/02/2024,,
44,Pantalon,12.1,45.6,invalid_date,551.76,0.28023684218545736
30,Pantalon,10.2,75.03,24/10/2024,765.3059999999999,0.38869605760762577
36,Montre,,32.67,2023-07-30,,
90,Chemise,,20.84,2023-08-15,,
1,Chaussures,,38.39,22/10/2024,,
8,Cravate,4.2,15.65,14/09/2023,65.73,0.0333840213804011
46,Chemise,,28.89,2023-07-30,,
76,Montre,,51.95,04/12/2024,,
89,Robe,17.3,97.37,invalid_date,1684.5010000000002,0.8555517632634572
33,Pull,14.3,63.16,03/10/2024,903.188,0.45872581017072434
65,Pull,15.0,84.66,30/03/2025,1269.8999999999999,0.6449774646428017
90,Lunettes de soleil,,22.15,2023-06-21,,
95,Robe,8.6,69.26,25/02/2024,595.636,0.3025212986297975
40,Cravate,,76.34,invalid_date,,
83,Chemise,2.7,81.36,12/04/2025,219.67200000000003,0.1115705879305564
12,Robe,11.8,63.46,invalid_date,748.8280000000001,0.3803269429825498
1,Robe,,84.52,invalid_date,,
6,Chemise,14.6,14.49,invalid_date,211.554,0.10744748606586603
29,Cravate,8.0,58.49,2024-04-25,467.92,0.2376548194784312
21,Robe,16.9,17.82,03/04/2025,301.15799999999996,0.1529570228340002
1,Chemise,9.0,93.86,02/08/2023,844.74,0.429040289378975
57,Lunettes de soleil,13.5,70.6,2024-03-27,953.0999999999999,0.484075928459764
53,Pantalon,,35.48,01/03/2025,,
47,Montre,19.1,47.98,13/04/2024,916.418,0.46544527773291366
12,Montre,12.8,25.52,2023-08-17,326.656,0.16590736175317666
65,Lunettes de soleil,,61.32,2023-09-22,,
91,Robe,2.2,98.13,invalid_date,215.886,0.1096476926780659
95,Robe,,75.35,07/09/2024,,
100,Chemise,16.9,62.34,16/01/2025,1053.546,0.5350920765135564
45,Lunettes de soleil,,86.42,invalid_date,,
12,Pull,16.5,94.45,05/05/2025,1558.425,0.7915182339837453
6,Montre,,11.84,05/04/2024,,
53,Lunettes de soleil,1.6,30.51,26/06/2023,48.816,0.024793463984568085
83,Lunettes de soleil,,70.86,07/01/2025,,
61,Cravate,11.9,37.42,invalid_date,445.29800000000006,0.22616519021222958
42,Chemise,,61.39,2023-11-11,,
89,Montre,,78.85,invalid_date,,
52,Montre,,28.53,2024-06-28,,
52,Chaussures,12.0,52.71,invalid_date,632.52,0.32125454440181506
79,Pantalon,13.8,54.15,03/08/2023,747.27,0.37953564060447786
90,Pull,19.3,79.54,16/10/2024,1535.122,0.7796827273623018
34,Chaussures,,24.2,invalid_date,,
90,Cravate,19.5,70.71,28/10/2024,1378.8449999999998,0.7003102230375651
72,Robe,13.5,83.06,invalid_date,1121.31,0.5695091588933144
87,Pantalon,9.9,47.29,31/05/2023,468.171,0.23778230144049542
82,Lunettes de soleil,,69.7,16/05/2025,,
83,Chemise,,89.42,invalid_date,,
66,Pantalon,7.2,94.55,2025-03-11,680.76,0.3457554601387776
58,Chemise,4.9,56.58,27/09/2023,277.242,0.14081017580321256
23,Robe,,77.7,invalid_date,,
3,Montre,,95.63,invalid_date,,
83,Montre,13.0,16.77,30/06/2023,218.01,0.11072646434111126
76,Pantalon,,87.27,10/11/2023,,
52,Lunettes de soleil,3.5,57.73,2024-07-22,202.05499999999998,0.10262297946169091
11,Chaussures,,82.95,02/02/2025,,
21,Pull,5.1,62.7,2024-08-09,319.77,0.16240998808475368
3,Cravate,,85.64,2023-08-09,,
52,Lunettes de soleil,3.9,96.47,21/07/2024,376.233,0.19108733479404302
2,Robe,,57.27,invalid_date,,
33,Cravate,2.8,64.28,invalid_date,179.98399999999998,0.0914132010365147
11,Chaussures,,10.89,2023-07-03,,
38,Robe,,93.7,invalid_date,,
93,Pantalon,,76.71,2024-05-08,,
21,Chaussures,6.6,39.66,2024-05-23,261.756,0.1329448942712349
73,Chemise,,46.21,2023-08-18,,
11,Montre,13.5,66.52,14/10/2024,898.02,0.45610100228248585
33,Pantalon,,30.3,invalid_date,,
25,Montre,,86.54,2025-02-01,,
7,Montre,10.3,67.81,30/06/2024,698.4430000000001,0.3547365897610146
45,Chemise,5.3,78.18,2024-03-07,414.35400000000004,0.210448848243644
4,Montre,,87.94,28/11/2024,,
9,Chemise,,47.22,invalid_date,,
10,Montre,,18.08,invalid_date,,
35,Lunettes de soleil,13.7,64.2,22/03/2024,879.54,0.4467150793384753
7,Montre,16.6,14.55,invalid_date,241.53000000000003,0.12267218445167015
32,Chemise,,90.35,invalid_date,,
36,Chemise,19.9,64.38,2023-10-17,1281.1619999999998,0.6506973923590055
11,Chemise,,45.43,invalid_date,,
26,Chemise,,37.0,invalid_date,,
77,Chaussures,1.8,63.95,invalid_date,115.11000000000001,0.05846393885741626
93,Robe,17.4,18.27,16/06/2024,317.89799999999997,0.1614592062800357
49,Pantalon,,59.82,12/06/2024,,
92,Robe,6.6,87.72,invalid_date,578.952,0.2940475573745014
26,Pantalon,9.4,36.03,invalid_date,338.682,0.17201532221446839
47,Cravate,19.5,77.41,invalid_date,1509.495,0.766666869825172
28,Lunettes de soleil,10.8,39.76,09/12/2024,429.408,0.2180947185899175
31,Chemise,8.5,49.06,29/08/2023,417.01,0.21179782071871386
2,Pantalon,1.2,62.8,2024-10-13,75.36,0.03827506239505594
8,Cravate,13.1,42.84,invalid_date,561.2040000000001,0.2850334144951563
73,Montre,,30.81,invalid_date,,
37,Pull,5.3,21.19,invalid_date,112.307,0.05704030563165535
64,Chemise,,44.19,31/08/2024,,
14,Lunettes de soleil,,58.76,09/04/2025,,
10,Pull,19.1,16.11,invalid_date,307.701,0.15628018808414423
93,Pantalon,9.0,38.44,20/01/2024,345.96,0.17571179121806732
60,Chemise,,21.08,invalid_date,,
28,Lunettes de soleil,7.3,59.84,05/11/2024,436.832,0.2218653404479442
92,Montre,,45.64,06/05/2025,,
94,Pantalon,11.3,87.0,invalid_date,983.1,0.49931281635588504
24,Chaussures,,48.92,2023-10-07,,
25,Chaussures,,29.14,2024-07-16,,
73,Lunettes de soleil,6.5,26.74,27/01/2024,173.81,0.08827744950749301
31,Chaussures,,43.85,19/08/2023,,
22,Montre,10.0,65.98,2025-01-01,659.8000000000001,0.33510995446202113
93,Pull,13.4,22.3,2024-07-31,298.82,0.1517695613706292
74,Pantalon,5.8,15.87,2024-08-16,92.04599999999999,0.04674981944287843
85,Pantalon,12.5,90.05,invalid_date,1125.625,0.5717007312690399
56,Pantalon,4.8,21.19,invalid_date,101.712,0.05165914472300862
51,Robe,19.7,70.61,14/04/2024,1391.0169999999998,0.7064923363532846
31,Lunettes de soleil,,65.29,invalid_date,,
65,Robe,,17.63,invalid_date,,
41,Montre,13.3,19.4,invalid_date,258.02,0.13104739383190464
90,Montre,,85.79,06/01/2024,,
77,Lunettes de soleil,,83.25,27/12/2024,,
13,Chaussures,2.9,69.45,09/08/2023,201.405,0.1022928468906083
79,Robe,,30.52,2024-09-11,,
90,Pantalon,,49.32,2024-10-27,,
25,Robe,,25.54,23/03/2025,,
51,Montre,,15.78,2023-11-12,,
50,Chemise,8.3,98.87,invalid_date,820.6210000000001,0.41679033940675697
26,Lunettes de soleil,16.3,85.55,invalid_date,1394.465,0.708243562668812
19,Lunettes de soleil,,21.92,10/05/2025,,
9,Montre,18.7,22.93,2024-09-15,428.791,0.2177813465955206
68,Lunettes de soleil,,11.53,20/03/2025,,
61,Chemise,,11.79,30/04/2024,,
7,Cravate,,77.2,23/11/2024,,
63,Montre,,40.3,invalid_date,,
35,Pantalon,,64.85,15/12/2024,,
82,Cravate,11.9,89.94,2023-10-19,1070.286,0.5435942599595919
85,Lunettes de soleil,,34.32,2024-05-04,,
3,Montre,,23.82,2023-10-14,,
47,Pull,19.2,69.07,invalid_date,1326.1439999999998,0.6735435820704493
55,Robe,19.9,28.13,invalid_date,559.7869999999999,0.28431372549019607
38,Cravate,,27.32,06/12/2023,,
52,Chaussures,17.0,69.15,02/02/2024,1175.5500000000002,0.5970574522095012
12,Pantalon,9.9,36.54,23/11/2024,361.746,0.18372944162900617
47,Pull,,66.06,19/09/2023,,
58,Chemise,19.6,30.52,2025-05-12,598.192,0.30381948147854704
81,Montre,,38.25,invalid_date,,
70,Chemise,17.0,51.65,17/10/2024,878.05,0.4459583139063013
20,Cravate,12.3,26.24,invalid_date,322.752,0.16392453474162813
98,Pantalon,10.7,83.39,invalid_date,892.2729999999999,0.4531821224578522
63,Chemise,,74.37,2023-10-11,,
7,Montre,12.1,53.29,invalid_date,644.809,0.3274960815803294
39,Montre,18.5,74.25,16/07/2024,1373.625,0.69765900454364
63,Pull,,87.6,2024-07-12,,
81,Chemise,,49.6,18/10/2024,,
6,Robe,8.0,19.42,05/01/2024,155.36,0.0789067634513786
9,Robe,17.9,68.63,2023-11-07,1228.4769999999999,0.623938877732101
55,Robe,16.5,48.88,invalid_date,806.5200000000001,0.4096284941993169
41,Montre,,55.54,2023-11-24,,
46,Montre,8.0,64.13,invalid_date,513.04,0.26057109887419716
57,Cravate,,96.56,invalid_date,,
32,Lunettes de soleil,16.1,95.21,29/01/2025,1532.881,0.7785445318364617
38,Lunettes de soleil,,44.99,16/03/2024,,
95,Pantalon,,10.26,2024-12-04,,
22,Pantalon,10.8,46.4,invalid_date,501.12,0.2545169754168051
90,Chemise,,83.56,invalid_date,,
63,Montre,6.5,63.23,invalid_date,410.995,0.20874282469554162
52,Robe,13.6,97.4,2024-06-20,1324.64,0.6727797060905906
16,Lunettes de soleil,,49.2,2024-10-09,,
18,Pull,15.2,35.01,2024-01-25,532.1519999999999,0.2702780122565526
17,Chaussures,13.9,34.18,2023-07-24,475.10200000000003,0.24130253044076258
15,Lunettes de soleil,5.7,44.16,invalid_date,251.712,0.12784358420361358
88,Robe,,53.3,invalid_date,,
69,Cravate,,52.19,2024-12-17,,
9,Robe,,44.02,05/10/2024,,
88,Montre,6.6,23.39,2025-02-14,154.374,0.07840597773585942
32,Montre,,48.24,2023-06-09,,
11,Robe,4.9,39.21,28/07/2023,192.12900000000002,0.0975816011531277
30,Lunettes de soleil,,25.37,2023-07-17,,
53,Chemise,,83.98,2023-07-15,,
93,Pantalon,,26.13,2025-02-18,,
83,Pull,18.3,70.78,2024-04-02,1295.2740000000001,0.6578648244253409
5,Pantalon,,38.78,2024-03-31,,
13,Lunettes de soleil,9.1,28.52,2024-01-22,259.532,0.13181533298186912
18,Chaussures,6.3,99.21,invalid_date,625.0229999999999,0.31744684611657437
17,Chaussures,13.6,43.52,invalid_date,591.8720000000001,0.30060957709509756
4,Pantalon,19.3,86.53,2023-05-26,1670.029,0.8482014885423683
33,Robe,5.0,27.32,13/09/2024,136.6,0.06937862955367093
24,Lunettes de soleil,19.2,81.69,2023-07-10,1568.4479999999999,0.7966088782298394
56,Montre,,66.26,12/08/2023,,
82,Chemise,,47.48,05/01/2025,,
76,Chaussures,,52.73,invalid_date,,
59,Lunettes de soleil,19.1,39.16,invalid_date,747.956,0.37988405744103587
37,Lunettes de soleil,,32.17,20/03/2024,,
87,Pantalon,2.9,72.52,2024-01-06,210.308,0.1068146473219138
79,Lunettes de soleil,16.5,60.03,28/01/2025,990.495,0.5030687092222789
94,Robe,11.9,21.86,08/12/2024,260.134,0.13212108653231797
24,Pull,13.2,77.38,24/07/2024,1021.4159999999999,0.5187733695768108
90,Robe,,28.46,invalid_date,,
4,Lunettes de soleil,14.0,29.66,invalid_date,415.24,0.21089884433284273
75,Chemise,15.5,27.52,17/12/2024,426.56,0.2166482300323124
35,Cravate,,84.99,invalid_date,,
36,Pantalon,,17.97,2024-02-13,,
12,Pantalon,,62.05,2024-10-04,,
7,Robe,13.5,90.43,2024-06-23,1220.805,0.6200422976007998
68,Lunettes de soleil,17.2,46.38,invalid_date,797.736,0.4051671334233326
10,Chemise,5.7,20.98,12/09/2024,119.58600000000001,0.06073728253151752
65,Pull,,89.93,2025-02-28,,
41,Cravate,2.4,72.58,19/08/2023,174.19199999999998,0.08847146588003693
13,Pantalon,16.0,28.3,invalid_date,452.8,0.22997542797878623
86,Chemise,4.1,36.04,2025-03-13,147.76399999999998,0.07504878343608075
49,Robe,17.3,64.47,invalid_date,1115.3310000000001,0.5664724471356176
11,Chemise,,37.15,invalid_date,,
49,Pantalon,,25.24,2023-07-13,,
45,Robe,17.7,73.9,22/10/2023,1308.03,0.6643435491587715
28,Pull,,96.92,14/08/2024,,
68,Pull,,55.6,2023-11-20,,
52,Cravate,,89.79,20/04/2025,,
47,Chemise,5.9,52.88,2024-06-02,311.992,0.15845957094955274
1,Chemise,,46.83,invalid_date,,
25,Pantalon,3.3,22.6,invalid_date,74.58,0.037878903309756795
1,Robe,,50.71,2023-05-25,,
48,Pantalon,14.4,41.23,21/01/2025,593.712,0.3015441062193929
25,Pull,,93.49,invalid_date,,
31,Chemise,3.4,86.63,25/02/2024,294.542,0.14959678115664232
14,Robe,,31.83,invalid_date,,
61,Lunettes de soleil,,75.95,invalid_date,,
5,Chaussures,2.6,12.03,01/05/2024,31.278,0.01588597932049575
64,Chemise,13.8,51.82,invalid_date,715.116,0.3632047441574154
19,Pantalon,,32.55,invalid_date,,
74,Chemise,,60.98,invalid_date,,
39,Pull,,11.33,invalid_date,,
48,Montre,18.0,45.92,13/04/2025,826.5600000000001,0.4198067353139257
54,Pantalon,,69.75,21/10/2023,,
35,Robe,,87.37,07/12/2024,,
14,Pull,,51.27,11/02/2025,,
48,Montre,2.2,29.95,invalid_date,65.89,0.033465284782513746
69,Chaussures,11.0,14.15,2025-04-24,155.65,0.07905405336770777
78,Lunettes de soleil,8.5,49.84,10/12/2023,423.64000000000004,0.21516517294375664
38,Chaussures,12.4,12.38,15/04/2025,153.512,0.07796817115697754
60,Chaussures,,71.6,22/05/2024,,
49,Cravate,10.0,45.66,13/01/2025,456.59999999999997,0.23190543377896153
97,Chemise,19.5,85.51,invalid_date,1667.4450000000002,0.8468890845982492
6,Robe,,10.68,2024-03-21,,
54,Pantalon,13.8,19.56,invalid_date,269.928,0.13709542253413826
57,Robe,,11.16,invalid_date,,
55,Lunettes de soleil,,15.26,invalid_date,,
61,Lunettes de soleil,2.3,80.54,invalid_date,185.242,0.09408371958844151
12,Pull,10.1,46.61,invalid_date,470.76099999999997,0.23909775276219383
80,Chemise,4.0,16.23,08/10/2023,64.92,0.03297262540720584
62,Montre,,66.93,03/08/2024,,
78,Robe,4.7,12.6,24/02/2024,59.22,0.030077616706942843
44,Cravate,11.8,88.63,2023-06-22,1045.834,0.5311751805317269
19,Robe,,44.2,2025-01-02,,
44,Pantalon,,90.6,2023-12-13,,
90,Lunettes de soleil,8.5,48.8,29/10/2023,414.79999999999995,0.21067536997703293
55,Chaussures,,73.73,2025-05-03,,
17,Lunettes de soleil,,87.29,invalid_date,,
77,Cravate,15.1,65.25,29/06/2024,985.275,0.5004174907283537
88,Robe,17.5,21.79,24/02/2025,381.325,0.19367354256627795
56,Pull,18.1,23.26,28/02/2025,421.0060000000001,0.21382737418647724
84,Chemise,9.7,30.72,2024-08-06,297.984,0.1513449600945906
38,Montre,11.6,79.68,10/10/2024,924.288,0.4694424213243294
52,Montre,1.2,46.63,invalid_date,55.956,0.028419843303844883
18,Lunettes de soleil,4.8,16.06,2025-04-18,77.088,0.03915270713787251
50,Robe,15.7,28.41,09/03/2024,446.037,0.22654052555073734
87,Robe,,90.16,2024-02-20,,
72,Pull,,61.14,2025-03-25,,
25,Chaussures,,78.72,invalid_date,,
51,Pantalon,10.0,58.68,2024-09-02,586.8,0.29803352724812665
68,Chemise,6.4,15.51,06/04/2025,99.26400000000001,0.050415814670685156
88,Cravate,16.8,57.02,16/11/2023,957.9360000000001,0.4865321147886188
66,Cravate,,38.77,2023-07-20,,
37,Montre,,59.4,2023-11-02,,
78,Chemise,,81.13,21/09/2023,,
78,Cravate,10.2,49.23,31/08/2024,502.14599999999996,0.2550380769828524
